Mun_id,Municipio,Poblacion_total,Porcentaje_pob_ext,Nacimiento_extranjero,Unión Europea ,Resto de Europa,África,América del Norte,América Central y del Caribe,América del Sur,Otros países de América_x,Asia,Oceanía,Albania,Austria,Belgica,Bulgaria,Chipre,Dinamarca,España,Finlandia,Francia,Grecia,Hungría,Irlanda,Islandia,Italia,Liechtenstein,Luxemburgo,Malta,Mónaco,Noruega,Países Bajos,Polonia,Portugal,Andorra,Reino Unido,Alemania,Rumanía,San Marino,Santa Sede,Suecia,Suiza,Ucrania,Letonia,Moldavia,Belarús,Georgia,Estonia,Lituania,República Checa,Eslovaquia,Bosnia y Herzegovina,Croacia,Eslovenia,Armenia,Rusia,Macedonia,Serbia,Montenegro,Otros países de Europa,Burkina Faso,Angola,Argelia,Benin,Botswana,Burundi,Cabo Verde,Camerún,Comoras,Congo,Costa de Marfil,Djibouti,Egipto,Etiopía,Gabón,Gambia,Ghana,Guinea,Guinea Bissau,Guinea Ecuatorial,Kenia,Lesotho,Liberia,Libia,Madagascar,Malawi,Mali,Marruecos,Mauricio,Mauritania,Mozambique,Namibia,Níger,Nigeria,República Centroafricana,Sudáfrica,Rwanda,Santo Tomé y Príncipe,Senegal,Seychelles,Sierra Leona,Somalia,Sudán,Swazilandia,Tanzania,Chad,Togo,Túnez,Uganda,República Democrática del Congo,Zambia,Zimbabwe,Eritrea,Sudán del Sur,Otros países de África,Canadá,Estados Unidos de América,México,Antigua y Barbuda,Bahamas,Barbados,Belice,Costa Rica,Cuba,Dominica,El Salvador,Granada,Guatemala,Haití,Honduras,Jamaica,Nicaragua,Panamá,San Vicente y Las Granadinas,República Dominicana,Trinidad Y Tobago,Santa Lucía,San Cristobal y Nieves,Argentina,Bolivia,Brasil,Colombia,Chile,Ecuador,Guyana,Paraguay,Perú,Surinám,Uruguay,Venezuela,Otros países de América_y,Afganistán,Arabia Saudita,Bahrein,Bangladesh,Myanmar,China,Emiratos Árabes Unidos,Filipinas,India,Indonesia,Iraq,Irán,Israel,Japón,Jordania,Camboya,Kuwait,Laos,Líbano,Malasia,Maldivas,Mongolia,Nepal,Omán,Pakistán,Qatar,Corea del Sur,Corea del Norte,Singapur,Siria,Sri Lanka,Tailandia,Turquía,Vietnam,Brunei,Islas Marshall,Yemen,Azerbaiyán,Kazajstán,Kirguistán,Tayikistán,Turkmenistán,Uzbekistán,Bhutan,Otros países de Asia,Australia,Fiji,Nueva Zelanda,Papua Nueva Guinea,Islas Salomón,Samoa,Tonga,Vanuatu,Micronesia,Tuvalu,Timor Oriental,Apátridas,Otros países de Oceanía,_merge
1338,San Martín de Valdeiglesias,8760,16.986301,1488,7462,48,575,17,63,542,0,50,3,0,0,2,8,0,0,413,1,19,0,5,2,0,27,0,0,0,0,0,2,12,14,0,8,6,73,0,0,2,0,14,0,0,0,8,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,490,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,0,0,0,0,0,5,1,20,0,0,0,1,0,3,0,0,6,0,0,0,42,8,16,69,13,29,0,20,39,0,10,30,0,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1343,San Sebastián de los Reyes,90962,17.755766,16151,77089,691,1012,444,1963,8676,3,1062,22,5,9,37,129,3,9,7003,9,165,10,17,16,0,503,0,0,1,0,5,54,66,275,0,146,159,801,0,0,30,13,94,5,13,10,84,0,6,10,4,0,1,10,13,34,2,4,0,0,0,4,27,0,0,0,19,7,0,0,12,0,11,1,0,2,4,6,2,4,2,0,0,11,0,1,2,511,0,0,0,0,0,8,0,3,0,1,11,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,23,86,91,0,0,1,0,9,82,0,204,1,23,2,249,0,75,2,0,328,0,0,0,206,77,161,936,71,333,0,682,491,0,16,788,0,1,1,0,18,0,399,1,120,45,2,4,67,27,14,3,0,0,0,3,5,0,2,1,0,26,0,18,0,2,15,0,0,12,4,0,0,0,1,3,0,0,0,0,0,6,3,0,2,0,0,1,0,0,0,0,0,0,0,both
1356,Santa María de la Alameda,1436,14.693593,211,1269,15,88,3,10,44,0,7,0,0,0,1,8,0,0,60,0,1,0,0,1,0,13,0,0,0,0,0,1,1,3,0,6,0,14,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,1,6,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1369,Santorcaz,925,9.189189,85,882,5,4,1,3,22,0,8,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,1,1,33,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1375,Santos de la Humosa (Los),2729,15.426896,421,2436,19,57,2,30,167,0,17,1,0,1,0,3,0,0,157,0,3,0,1,0,0,5,0,0,0,0,0,0,5,2,0,3,0,95,0,0,0,0,6,0,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,10,1,2,9,2,7,0,6,17,0,0,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1381,Serna del Monte (La),96,19.791666,19,82,0,11,0,0,3,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1408,Serranillos del Valle,4429,8.376609,371,4188,16,46,9,43,99,0,28,0,0,0,1,6,0,0,174,0,2,0,0,0,0,9,0,0,0,0,0,0,6,5,0,2,0,62,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,10,0,2,0,0,2,0,0,0,1,2,2,11,2,1,0,3,8,0,0,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1415,Sevilla la Nueva,9345,15.259497,1426,8366,74,216,25,75,546,0,38,5,1,1,2,56,0,0,579,0,17,0,3,2,0,42,0,0,0,0,0,3,17,38,0,15,2,220,0,0,1,0,15,1,4,1,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,2,0,0,0,0,1,17,0,2,0,1,0,3,0,2,1,0,2,0,0,0,27,12,20,43,9,14,0,3,18,0,2,59,0,0,0,0,0,0,19,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,both
1436,Somosierra,87,6.8965516,6,84,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1441,Soto del Real,9091,13.859861,1260,8186,91,150,43,86,470,0,59,6,0,2,4,10,0,2,480,2,14,0,0,5,0,35,0,0,0,0,0,5,15,3,0,39,16,199,0,0,3,0,11,0,3,0,0,0,0,0,0,0,0,1,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,4,0,0,0,0,0,13,0,12,0,0,0,26,0,4,1,0,3,0,0,0,24,22,7,52,18,14,0,24,9,0,1,42,0,0,0,0,0,0,16,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,both
1454,Talamanca de Jarama,4123,17.948095,740,3591,34,86,9,80,299,0,24,0,0,0,0,1,0,0,230,0,3,3,2,0,0,16,0,0,0,0,0,0,14,6,0,5,0,156,0,0,1,0,10,0,4,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2,9,0,3,0,0,0,38,0,3,0,0,10,0,0,0,10,7,6,26,3,20,0,17,18,0,4,36,0,0,0,0,0,0,6,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1467,Tielmes,2781,21.574972,600,2470,9,81,1,30,171,0,19,0,0,0,0,4,0,0,108,0,1,0,0,0,0,5,0,0,0,0,0,0,7,4,0,2,1,260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,11,0,1,1,0,0,0,0,0,3,1,5,17,1,8,0,7,32,0,1,23,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1473,Titulcia,1360,11.838235,161,1242,8,24,0,23,61,0,2,0,0,0,0,2,0,0,59,0,1,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,26,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,5,0,0,0,0,1,1,7,3,6,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1489,Torrejón de Ardoz,132771,21.21171,28163,112819,866,4387,254,2426,10890,0,1101,28,8,6,15,193,0,2,9873,8,71,7,9,10,0,304,0,0,1,0,1,22,440,199,0,59,29,6536,0,0,8,9,336,2,68,10,3,0,5,7,5,1,4,1,54,41,0,4,0,1,0,10,24,1,0,0,5,31,0,5,11,0,4,1,1,15,207,65,47,352,0,0,0,2,0,0,30,1536,0,3,0,0,0,523,0,2,0,0,181,0,10,0,0,0,1,0,0,4,5,7,0,0,0,0,1,5,77,62,0,0,0,1,14,189,0,37,0,16,3,145,0,53,5,0,427,0,0,0,115,93,221,2136,109,484,0,120,662,0,26,866,0,0,0,0,4,0,545,0,78,78,2,2,5,4,4,7,0,0,0,1,1,0,0,7,0,60,0,7,0,0,28,0,3,8,4,0,0,5,2,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,both
1492,Torrejón de la Calzada,9549,12.734318,1216,8522,56,176,16,88,368,0,322,1,0,0,2,22,0,0,420,1,2,0,1,1,0,12,0,0,0,0,0,4,10,3,0,1,2,85,0,0,0,0,15,0,8,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,13,0,2,0,0,0,7,0,6,0,0,8,0,0,0,17,9,10,44,1,28,0,5,26,0,1,22,0,0,0,0,7,0,295,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,both
1505,Torrejón de Velasco,4594,8.010448,368,4325,10,52,4,27,159,0,17,0,0,1,0,17,0,0,163,0,1,0,1,1,0,9,0,0,0,0,0,0,5,0,0,1,1,49,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,1,5,10,0,13,0,3,14,0,0,3,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1512,Torrelaguna,4897,19.338371,947,4341,28,195,2,34,277,0,20,0,0,0,1,20,0,0,287,0,1,0,0,1,0,12,0,0,0,0,0,0,15,7,0,4,3,306,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,4,2,0,9,0,0,0,4,6,9,24,1,10,0,6,10,0,0,17,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1527,Torrelodones,24122,12.988144,3133,21639,260,200,278,191,1313,0,223,18,0,4,21,13,0,4,1524,2,52,1,1,19,0,148,0,0,0,0,4,21,20,56,0,86,60,138,0,0,4,6,33,1,0,3,0,1,0,1,3,0,2,0,0,10,1,3,0,0,1,0,6,0,0,0,6,1,0,0,1,0,2,0,1,1,0,2,0,0,1,0,0,0,0,0,2,64,0,0,1,0,0,1,0,3,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,62,46,0,0,0,0,0,16,0,2,0,4,0,48,0,19,0,0,7,0,0,0,57,28,36,117,13,32,0,27,42,0,8,88,0,0,0,0,2,0,74,0,26,2,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,7,0,4,0,1,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,both
1533,Torremocha de Jarama,1079,13.067656,141,975,4,48,2,8,33,0,9,0,0,0,1,2,0,0,40,0,2,0,2,0,0,3,0,0,0,0,0,0,3,2,0,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,2,1,1,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1548,Torres de la Alameda,7729,12.433691,961,7163,26,174,20,69,246,0,29,2,0,0,2,4,0,0,284,0,4,0,0,1,0,14,0,0,0,0,1,4,31,24,0,3,11,259,0,0,0,0,1,0,0,2,0,0,2,2,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,1,19,0,1,0,2,0,3,0,1,0,0,9,0,0,0,16,1,5,33,8,7,0,9,10,0,2,15,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1551,Valdaracete,612,9.313725,57,589,0,6,1,2,14,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1564,Valdeavero,1670,16.107784,269,1572,7,18,3,11,51,0,8,0,0,0,0,5,0,0,57,0,9,1,0,0,0,4,0,0,0,0,0,0,11,6,0,0,1,129,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,3,0,0,0,2,1,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1570,Valdelaguna,1026,16.276804,167,913,7,27,0,2,72,0,5,0,1,0,0,21,0,0,45,0,1,0,0,0,0,8,0,0,0,0,0,0,0,2,0,1,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,2,16,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1586,Valdemanco,1012,13.636364,138,912,16,19,4,15,43,0,3,0,0,0,1,0,0,0,44,0,1,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,28,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,9,2,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1599,Valdemaqueda,789,9.632446,76,720,1,42,0,9,17,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1603,Valdemorillo,13245,18.172895,2407,11402,132,505,66,191,869,0,75,5,0,1,3,56,0,0,934,2,73,2,1,10,0,60,0,0,0,0,1,6,16,35,0,37,18,215,0,0,4,3,16,0,8,0,4,3,0,1,2,0,0,1,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,0,0,0,0,0,17,0,6,0,2,0,93,0,3,0,0,7,2,0,0,26,18,52,68,7,40,0,23,79,0,4,43,0,0,0,0,0,0,15,0,6,2,0,0,1,2,2,2,0,0,0,0,1,0,0,1,0,10,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,both
1610,Valdemoro,77587,15.677884,12164,67946,556,1290,123,999,6095,0,565,13,3,9,6,221,0,3,5395,2,24,4,6,3,0,231,0,1,0,0,0,10,143,140,0,37,24,1487,0,0,7,0,242,0,35,0,3,1,1,4,1,1,1,0,6,32,1,1,0,0,3,2,31,0,0,0,20,1,0,0,9,0,17,2,1,0,2,6,1,22,0,0,0,5,0,0,13,619,0,1,0,0,3,66,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,19,29,0,0,0,0,6,116,0,21,0,6,1,153,0,39,4,0,98,0,0,0,106,54,161,692,20,202,0,69,312,0,38,627,0,0,0,0,5,0,329,0,5,25,1,0,12,0,6,0,1,0,0,0,2,0,3,2,0,21,0,7,0,0,12,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,both
1625,Valdeolmos-Alalpardo,4309,16.639591,717,3765,36,78,33,63,305,0,28,1,0,0,1,5,0,1,297,0,12,0,0,1,0,33,0,0,0,0,0,1,10,10,0,6,5,85,0,0,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,11,0,4,0,0,0,9,0,0,0,0,3,0,0,0,5,10,6,60,2,7,0,9,8,0,3,13,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,both
